filename,chroma_stft,spec_cent,spec_bw,rmse,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,raga
bhairav3_segment_1.wav,0.22638418,1504.0010907338087,1406.1093619429298,0.26354375,-114.658775,135.68999,-59.67591,37.22175,-19.190535,14.634156,9.411266,-9.150155,-33.05463,-9.8176155,-17.717705,-11.154576,-23.828325,-19.224104,-12.863171,-9.997427,-11.762462,-3.5856237,0.3302791,-11.291541,bhairav
bhairav4_segment_1.wav,0.23775776,1759.8050044454503,1482.3995570777142,0.26087767,-113.29971,127.00727,-61.441494,44.86818,-19.875513,12.278216,9.243931,-19.65735,-30.437014,-3.5919828,-13.671688,2.6134977,-7.972531,-18.067911,-20.266378,-23.280611,-17.634422,-6.9513783,-10.877979,-18.214792,bhairav
bhairav5_segment_1.wav,0.24145249,1429.110109584031,1304.4101275470268,0.25767744,-111.13656,149.69884,-64.20939,23.442175,-18.071426,14.851862,9.532875,-16.415382,-29.055485,-4.9409513,-12.791032,-10.204829,-13.717177,-17.75735,-18.133127,-16.178408,-15.055626,-8.395705,-1.3254107,-9.690106,bhairav
bhairav6_segment_1.wav,0.23234752,1566.130172598639,1399.6273155717229,0.26043022,-104.45017,136.0846,-63.534924,36.38535,-17.281677,13.465386,10.094332,-13.778785,-27.166433,-8.457781,-18.10656,-10.534138,-18.272018,-21.110767,-10.156011,-6.4536786,-6.987506,-7.986193,-15.907879,-20.628283,bhairav
bhairav7_segment_1.wav,0.25518653,1530.568188173955,1349.067176597002,0.27006766,-104.40708,143.09169,-65.33472,35.099194,-16.070665,9.96079,8.995854,-16.666403,-32.15666,-5.109914,-18.579512,-10.338559,-14.856056,-16.732801,-11.294247,-9.974695,-12.927008,-10.222166,-9.930749,-14.780355,bhairav
bhairav8_segment_1.wav,0.23879197,874.9269601770467,1053.2054715454376,0.07478494,-278.74396,168.00113,-5.086139,15.205424,10.902247,1.6493524,-2.1969252,1.7412257,1.6099259,-1.9674561,-4.8962307,-2.9454155,-2.1411679,1.9426299,-0.74818593,-0.5794681,-3.0110543,1.6437496,2.9278722,6.517772,bhairav
bhairav9_segment_1.wav,0.22745432,1025.2139451044752,1157.1044610127358,0.099904194,-207.54677,176.23827,-31.931799,25.03761,9.776623,-0.50007355,-2.2587254,0.7345692,-2.7876978,-1.6297845,-6.976066,-2.5004318,-2.4936588,2.9824092,0.84153944,2.4127178,-7.7467446,-3.0314567,-1.724002,1.1417056,bhairav
raga b1_segment_1.wav,0.23594967,981.6179548362944,1503.9783009060277,0.1004518,-268.1058,137.60011,15.725348,19.329123,-0.22026846,9.286814,-4.0295396,-12.550845,-18.268726,-11.532712,-21.829096,-9.913342,-5.855627,-6.1760955,-9.453972,-8.88025,-10.149614,-8.103226,-8.300495,-9.841736,raga b
raga b10_segment_1.wav,0.20104739,1144.405924306711,1523.9691512477857,0.1402319,-214.50807,132.20535,2.096196,18.369768,-3.594569,0.0829669,-14.084264,-6.887331,-22.199339,-17.239443,-25.265543,-20.023266,-13.097493,-4.782228,-5.728979,4.223076,1.1237681,-2.0248098,-5.1806793,-1.4882034,raga b
raga b11_segment_1.wav,0.20104739,1144.405924306711,1523.9691512477857,0.1402319,-214.50807,132.20535,2.096196,18.369768,-3.594569,0.0829669,-14.084264,-6.887331,-22.199339,-17.239443,-25.265543,-20.023266,-13.097493,-4.782228,-5.728979,4.223076,1.1237681,-2.0248098,-5.1806793,-1.4882034,raga b
raga b12_segment_1.wav,0.19834876,1002.3067314395004,1413.2247986723496,0.15415616,-216.02907,142.32104,3.4303684,20.39088,-2.4945283,-0.7853116,-12.4512615,-10.734179,-23.843119,-18.911747,-25.414864,-12.481251,-11.118104,-8.400457,-8.616421,0.5426581,-1.6922132,-2.582396,-3.70498,-1.533226,raga b
raga b13_segment_1.wav,0.19970857,1180.9421520769674,1561.1019063749156,0.13013268,-215.42415,134.28961,4.8705873,18.708965,-5.944779,-2.9541328,-11.61911,-7.0094166,-31.338419,-18.28245,-25.06083,-15.899704,-6.037279,2.8926938,-0.76818883,7.715982,-0.06305461,-11.990562,-10.544945,-8.216302,raga b
raga b14_segment_1.wav,0.19462019,1176.4069954364895,1542.0529582367824,0.13457976,-211.01909,131.04105,2.0840507,19.894943,-6.875522,-1.5068835,-14.298715,-9.251239,-24.9234,-18.28994,-24.417616,-17.007792,-11.137063,-3.955501,-2.2573383,7.1860857,1.1721002,-4.953463,-9.230475,-6.5479264,raga b
raga b15_segment_1.wav,0.20634674,1012.4306724635194,1414.9189904466657,0.13280274,-226.05278,142.37784,7.1254454,19.485825,-2.0615454,1.5876064,-10.998366,-11.645951,-20.834274,-18.549385,-26.241251,-12.115157,-10.156462,-5.331384,-8.442169,-5.4642653,-9.0574875,-9.403568,-8.367304,-5.8332863,raga b
raga b16_segment_1.wav,0.20176405,873.7950424818533,1282.3781144574791,0.1634062,-213.73877,155.2715,1.8257478,18.10172,1.1315492,4.8448114,-6.407609,-11.589676,-17.240753,-15.5457325,-28.268267,-8.962319,-11.366574,-7.793422,-8.961805,-7.296936,-15.001036,-11.002762,-5.768785,-10.867901,raga b
raga b17_segment_1.wav,0.20305873,1098.8895041561689,1463.1530299036815,0.17850499,-184.52415,139.53542,-4.2542477,21.309166,-3.4858794,2.6548176,-10.284579,-11.124491,-20.311619,-19.089869,-25.289576,-10.219891,-13.812273,-6.2592206,-9.748452,-6.60817,-10.971703,-5.431369,-4.6343794,-4.5237637,raga b
raga b18_segment_1.wav,0.20207982,1163.4070057230456,1549.328888959281,0.18431288,-160.21414,137.26219,-7.5526314,26.025808,0.11774287,4.586295,-10.364631,-5.3694854,-24.209534,-14.554802,-22.288076,-17.956032,-10.741803,-5.9244356,-7.5032434,2.0134943,-6.6853685,-8.665854,-6.6053658,-2.8881018,raga b
raga b19_segment_1.wav,0.21861917,1223.0228873913402,1634.9284493785706,0.18338759,-158.09769,131.22963,-5.3010974,31.150494,-1.0294584,3.9604537,-8.924664,-11.301157,-28.03667,-14.247167,-22.060398,-6.7715797,-6.3682675,-5.8653045,-10.335185,-4.646825,-12.46779,-12.003958,-11.544533,-10.898342,raga b
raga b2_segment_1.wav,0.20189142,802.568115430419,1274.6269487017423,0.12973648,-256.363,151.35983,11.646899,18.52401,-0.77293295,3.6494148,-4.686876,-15.725332,-22.686895,-11.864837,-23.531458,-8.795274,-9.012191,-7.3828955,-7.4244857,-4.9792385,-12.330861,-11.876907,-11.124673,-14.468551,raga b
raga b20_segment_1.wav,0.25578287,1228.35039424032,1533.7501541466968,0.16843426,-132.95676,140.98254,-24.14866,23.777145,3.884453,8.705821,-7.554007,-6.2025504,-21.689741,-14.807664,-20.376602,-19.450188,-11.386247,-5.204549,-8.118408,-4.522381,-10.91969,-3.5332265,-3.5031428,-4.0543985,raga b
raga b3_segment_1.wav,0.22333825,944.7891052860496,1382.14381686514,0.12455915,-243.76251,143.38193,9.858315,19.475317,-3.6960948,4.2436695,-6.683148,-14.231972,-22.009142,-15.282024,-23.302694,-9.76195,-10.254936,-8.901915,-10.247324,-7.8417306,-11.851688,-8.520422,-8.391573,-11.458512,raga b
raga b4_segment_1.wav,0.21149415,1025.9108775778582,1430.7836540671042,0.12065139,-248.77327,136.43887,9.353854,17.998352,-1.9596002,3.0797577,-11.994457,-13.376932,-20.215824,-17.074396,-24.26799,-7.6917953,-10.431613,-5.682712,-7.3023653,-9.131691,-15.902604,-11.900339,-7.674912,-5.5114126,raga b
raga b5_segment_1.wav,0.2089663,1031.796926125171,1422.9901671311256,0.14468038,-219.82541,139.08247,1.9443308,19.364128,-1.3538573,0.42914158,-13.078309,-12.386439,-20.419611,-16.340664,-24.400415,-13.082146,-13.867164,-7.553507,-8.511389,-4.4861355,-10.459059,-7.1660895,-5.4766684,-4.643878,raga b
raga b6_segment_1.wav,0.2089663,1031.796926125171,1422.9901671311256,0.14468038,-219.82541,139.08247,1.9443308,19.364128,-1.3538573,0.42914158,-13.078309,-12.386439,-20.419611,-16.340664,-24.400415,-13.082146,-13.867164,-7.553507,-8.511389,-4.4861355,-10.459059,-7.1660895,-5.4766684,-4.643878,raga b
raga b7_segment_1.wav,0.2337621,1048.0675044929396,1432.842025214059,0.11467176,-238.60579,144.55515,6.02242,18.737892,-1.7816747,-0.32466564,-11.022883,-11.053046,-23.528278,-18.231173,-24.502367,-9.723951,-7.6459184,-1.332154,-6.460076,-4.25292,-10.274978,-7.461789,-6.871457,-7.0137367,raga b
raga b8_segment_1.wav,0.20553516,1000.824775885238,1404.7951761921702,0.13530488,-233.0925,140.47028,7.501879,18.253979,-3.1358938,1.6798226,-12.710069,-11.613657,-20.080505,-18.559866,-26.408833,-10.015755,-10.77912,-5.876039,-7.9227834,-6.540257,-12.197158,-8.882628,-5.2914653,-3.5326734,raga b
raga b9_segment_1.wav,0.18787526,1138.4777467765748,1506.4870486729983,0.13335444,-228.4391,129.4703,2.9293144,19.53336,-4.339145,-0.72841054,-12.753362,-9.663095,-23.138023,-18.526031,-26.234953,-15.348261,-11.493089,-3.934914,-3.3728337,3.701797,-1.3262217,-3.795857,-4.0664964,0.0808387,raga b
bhoop1_segment_1.wav,0.25660163,724.4096970601555,810.8918251082331,0.035353936,-383.36154,157.02829,-0.53530985,-13.559186,16.921251,1.2114097,-21.529758,-24.41294,-18.585752,-19.47121,-23.25661,-16.165674,-6.55062,-5.699566,-8.429991,-8.440404,-6.6775856,-9.34871,-13.819796,-8.798285,bhoop
bhoop10_segment_1.wav,0.2603057,695.6479982434987,746.0540286786188,0.112258285,-253.53653,210.96925,-16.216925,4.4031997,29.19943,-0.9912987,-9.8278475,-16.029367,-10.853253,-4.454319,-12.779988,-6.7875614,2.2731516,-2.453938,-4.198303,-2.7008169,-1.1463665,-4.4713135,-12.240294,-7.678497,bhoop
bhoop17_segment_1.wav,0.22743583,605.1918284088134,653.9158762711807,0.050069697,-389.22647,203.27917,16.303701,-0.17315726,8.898505,-8.533039,-6.519857,-2.6333997,-1.8179299,2.7232187,-0.8548266,-2.6376436,3.6173756,2.5082011,-6.719711,-9.281957,-9.93261,-11.4257765,-7.056172,-6.0484138,bhoop
bhoop18_segment_1.wav,0.21788299,750.3587279179841,773.0300381213356,0.04888579,-385.74918,170.96082,10.079624,-7.928466,4.2434506,-0.87458086,6.451173,7.392012,-2.7520635,-8.732399,-9.343954,-2.244321,7.611626,9.655245,7.3770733,4.22398,-3.9609873,-9.163022,-5.5078483,-5.663255,bhoop
bhoop19_segment_1.wav,0.23348351,645.3111420852956,657.7951930677153,0.0560056,-365.6469,191.20595,16.12941,-3.9954755,4.0567455,-8.3125,-4.9116206,-0.22277255,3.261419,8.196353,0.62625736,-8.850206,-3.3851564,0.39692986,-7.646536,-9.305423,-7.931899,-10.246678,-8.376558,-7.397186,bhoop
bhoop2_segment_1.wav,0.29810292,686.9743128101134,802.4960182529933,0.032701243,-382.08447,166.65442,7.3674197,-13.610065,15.045939,2.267464,-19.125841,-21.698711,-16.509726,-18.732819,-23.374334,-15.149495,-2.4417257,-0.8887742,-6.982649,-11.105799,-11.540676,-12.302586,-13.226211,-9.39223,bhoop
bhoop20_segment_1.wav,0.21138674,972.121580036029,1020.5524904759887,0.026703993,-454.08582,126.67829,14.836184,-2.539732,0.42267767,-4.3960924,-2.252063,0.33038625,3.1215928,3.761104,-2.097976,-5.620433,-2.4443583,1.1477432,2.5142183,4.183867,1.9135879,-2.867931,-2.8314724,-1.9219931,bhoop
bhoop21_segment_1.wav,0.2906243,704.9215217492505,833.4574425485976,0.03605012,-353.996,159.19376,12.32255,-5.780816,17.582464,4.2507305,-14.42365,-14.673146,-6.5560694,-7.239672,-12.677219,-9.16638,-3.5699458,-4.0047617,-6.8772707,-10.707944,-14.188968,-16.246536,-16.706333,-12.939813,bhoop
bhoop22_segment_1.wav,0.25602135,840.511155035453,901.1901827766852,0.055219244,-322.80078,161.77454,-2.900985,-1.5120369,19.850063,5.8387194,-5.1216793,-12.459821,-12.106535,-8.69989,-7.2256927,1.5863922,6.636663,-0.28939962,-6.47312,-9.529035,-11.742965,-11.607453,-10.250894,-8.181919,bhoop
bhoop23_segment_1.wav,0.2274107,692.0013031712896,758.0307136757516,0.07805191,-305.02408,190.8223,-4.852965,-0.5947265,25.55749,0.6606319,-8.983717,-9.994141,-9.612664,-9.8775015,-14.430561,-8.552809,-1.846492,-3.1872113,-2.130956,-1.0330043,-2.5732682,-4.9217443,-6.76362,-4.2915244,bhoop
bhoop24_segment_1.wav,0.24170227,758.6773011614438,829.0750893247646,0.07032574,-307.2074,189.45811,-10.82571,1.6142038,25.664217,4.211182,-6.076841,-10.982541,-6.953471,-1.8493692,-6.8141627,-2.9487488,2.6792452,-1.440127,-6.37949,-7.8133903,-9.291116,-12.342423,-13.288066,-11.5273075,bhoop
bhoop26_segment_1.wav,0.25729322,729.9994885097803,780.5042626387477,0.093823396,-267.96356,203.0567,-15.512471,2.6812785,26.960758,-0.06758368,-8.462924,-14.838837,-9.585287,-2.453971,-10.260026,-5.2380676,2.1454,-2.1474404,-3.637203,-4.2762156,-5.075093,-7.0331893,-11.413128,-8.508271,bhoop
bhoop29_segment_1.wav,0.2680877,764.5909345606968,841.4584430104187,0.15057708,-220.14223,209.62892,-28.557127,9.656545,24.14348,-1.2547778,-0.33388007,-12.122291,-10.343812,1.5222569,-5.7922373,-3.402498,0.2814212,-0.562847,0.34822267,-4.541578,-11.011401,-10.708982,-7.051041,-5.855351,bhoop
bhoop3_segment_1.wav,0.27040192,701.2088423636022,823.9851500882346,0.03857814,-356.87564,152.73788,16.430756,-1.5998149,16.495974,4.058553,-12.732581,-14.610699,-8.517702,-7.824895,-10.645016,-7.988683,-4.562257,-4.2502837,-5.668312,-10.919354,-16.40569,-18.269604,-18.20466,-14.568662,bhoop
bhoop31_segment_1.wav,0.1486223,1847.787038963632,1782.71213509173,0.029553363,-377.0342,97.67807,-21.852917,5.8016214,-32.99866,9.5480175,-16.927214,11.05962,-0.006401794,-5.649218,-1.3871733,-2.505851,7.363093,-7.9274607,-4.177851,-3.1527507,0.31476024,-0.018070871,-2.3211105,0.37943763,bhoop
bhoop32_segment_1.wav,0.1332239,1801.2197764509822,1744.4155587891803,0.03472296,-367.53085,104.70222,-25.74119,-2.1775143,-32.4651,14.284506,-11.737969,12.863604,-6.4650493,-10.548965,-4.252536,-0.36961398,9.804706,-7.6465025,-2.682623,-4.559893,1.8883742,-0.65853703,-1.0931875,-0.91224146,bhoop
bhoop33_segment_1.wav,0.13273406,1810.259581811448,1776.4740333772068,0.03432468,-365.14252,104.818535,-23.00543,1.1037178,-33.034946,13.718194,-11.301426,13.3769455,-6.728145,-10.355466,-2.6307366,2.1562996,9.728355,-7.8129444,-3.1232631,-4.845889,1.9104304,-1.2540278,-2.0892568,-0.1256097,bhoop
bhoop35_segment_1.wav,0.21138674,972.121580036029,1020.5524904759887,0.026703993,-454.08582,126.67829,14.836184,-2.539732,0.42267767,-4.3960924,-2.252063,0.33038625,3.1215928,3.761104,-2.097976,-5.620433,-2.4443583,1.1477432,2.5142183,4.183867,1.9135879,-2.867931,-2.8314724,-1.9219931,bhoop
bhoop4_segment_1.wav,0.2685861,764.691583505947,851.0675321535505,0.068384305,-301.23773,172.40479,-3.7920666,2.2305875,23.770056,4.255415,-8.173601,-13.375622,-9.526673,-7.251193,-11.266008,-4.140843,3.320422,-1.8484545,-6.4432425,-7.196168,-9.2346945,-12.07524,-12.418473,-8.634133,bhoop
bhoop5_segment_1.wav,0.21719141,698.4203421595562,734.5980197295934,0.089313686,-302.21884,206.5798,-13.45917,0.9811499,26.46147,-5.131042,-8.261607,-9.3813505,-12.469497,-10.1321125,-16.04599,-10.790081,-0.97078794,-1.2564288,-0.163439,1.2488452,0.5999066,-0.9122871,-4.016968,-4.0994987,bhoop
bhoop6_segment_1.wav,0.23684967,783.2860492217815,843.207223982482,0.076541096,-299.4573,193.43224,-15.12539,2.9859393,23.637318,3.785468,-4.584181,-10.617977,-5.152621,-0.063566566,-5.9819508,-1.1335354,2.4953778,-2.3376334,-5.7830215,-8.434713,-10.359426,-11.216481,-10.425541,-9.703719,bhoop
bhoop7_segment_1.wav,0.23117395,702.7411458709253,763.9204511816467,0.09108073,-286.8003,187.60683,-6.7889514,2.13717,25.925028,3.3926935,-9.3614855,-14.986362,-8.2986555,-5.5451136,-13.43737,-6.705677,0.8547007,-2.8914187,-3.490457,-3.9129174,-6.363778,-10.62545,-16.115158,-12.308799,bhoop
bhoop8_segment_1.wav,0.23117395,702.7411458709253,763.9204511816467,0.09108073,-286.8003,187.60683,-6.7889514,2.13717,25.925028,3.3926935,-9.3614855,-14.986362,-8.2986555,-5.5451136,-13.43737,-6.705677,0.8547007,-2.8914187,-3.490457,-3.9129174,-6.363778,-10.62545,-16.115158,-12.308799,bhoop
bhoop9_segment_1.wav,0.26377326,765.0796556685345,808.7887246068738,0.074673265,-295.02814,204.4561,-16.582275,4.4998755,22.273151,-0.67589134,-3.568987,-11.267191,-8.034534,2.8712358,-2.3496935,-0.6647454,0.80455065,-1.0613977,-1.4286195,-8.565559,-15.041042,-11.597836,-5.4754605,-8.750795,bhoop
raga-bhoop_11_segment_1.wav,0.24075878,818.2391291562332,839.9388783398679,0.08911331,-278.35565,197.18753,-23.12845,4.7886896,18.908258,-1.7712096,-3.8178966,-12.324177,-8.501058,0.7490884,-7.2758384,-4.9681983,-0.14374146,-1.0013529,-2.53426,-6.020433,-8.257112,-8.476986,-8.044327,-6.589721,raga-bhoop_
raga-bhoop_12_segment_1.wav,0.25911444,703.285705713377,747.9900545785799,0.152725,-236.24715,219.39743,-26.607803,8.573168,26.583158,-2.2788358,-0.44034216,-17.862698,-17.054876,-1.270081,-8.53199,-5.403972,3.2379928,3.7502024,2.5482545,-5.504544,-13.163057,-13.401201,-12.038173,-10.088004,raga-bhoop_
raga-bhoop_13_segment_1.wav,0.2557619,810.3890849124542,918.269743837958,0.14371327,-223.48088,197.48651,-21.856922,8.065282,17.875767,3.1489697,-0.43773454,-3.2582135,-2.4596212,4.455346,-3.7185693,-7.0923414,-7.352732,-3.1010425,0.9492706,-2.435379,-8.858401,-8.532425,-2.3903134,-4.322287,raga-bhoop_
raga-bhoop_14_segment_1.wav,0.2758116,742.5038880479094,839.4806060535706,0.13071787,-227.88423,201.6693,-21.154955,13.886745,24.946518,4.5261073,-7.0916963,-14.434768,-3.014818,-5.9605103,-10.450892,0.27452597,-3.5596511,-5.5946174,-1.5116783,-5.419599,-9.350991,-12.078446,-8.708839,-3.091486,raga-bhoop_
raga-bhoop_15_segment_1.wav,0.24360815,842.106665458198,871.8566583790686,0.13319646,-214.32104,211.75708,-35.064713,16.771032,16.613075,-8.056701,-4.41292,-15.8913555,-11.866074,7.8691077,0.258173,-2.35462,-3.4804347,-4.6848817,-0.57629853,-2.8714385,-4.724669,-5.206523,-0.7143601,-2.121102,raga-bhoop_
raga-bhoop_16_segment_1.wav,0.2618438,837.1313822151108,833.0273669453654,0.13088822,-228.58183,213.5287,-38.30612,12.633391,23.808163,-2.9770944,1.3152746,-20.744125,-15.429792,2.871619,-8.506676,-3.0262766,3.719101,4.336136,8.741898,-0.6384437,-12.167888,-12.705673,-7.3185678,-1.2359068,raga-bhoop_
madhuvanti1_segment_1.wav,0.2748528,930.1635073838632,1353.87785459356,0.04435782,-329.93155,172.12877,7.913515,8.289209,0.24487716,0.01990454,-20.267908,-9.088953,-12.229202,-2.1110885,-4.392797,-9.906368,-9.870402,-1.4827074,-5.2600126,-0.84444374,2.7288134,-4.7322507,-16.47556,2.6530185,madhuvanti
madhuvanti10_segment_1.wav,0.25640914,1038.8170699152126,1183.0264313001242,0.09266441,-279.3487,162.98361,-2.2034793,0.49583653,5.2336974,-10.719362,-16.19144,-4.283957,-11.322847,-13.596265,-1.9866296,-0.02978306,-0.1391264,-0.32381284,0.7237863,4.734895,4.6203623,-1.2166305,-5.9998255,2.0848205,madhuvanti
madhuvanti2_segment_1.wav,0.26903316,859.6274721556707,1270.2580628888384,0.057891738,-319.5301,172.63017,11.9006,5.8890753,4.730818,0.9506689,-18.547308,-11.836747,-14.507083,-7.2588243,-6.320163,-13.335845,-9.557878,-0.056635313,-3.4432826,-1.2368971,1.0194645,-6.4289994,-16.846832,0.95569247,madhuvanti
madhuvanti3_segment_1.wav,0.23789021,818.3311259599924,1178.0806885964664,0.07709782,-310.89716,173.25717,11.500909,4.0198317,1.0892748,-4.389045,-18.93103,-10.255912,-15.98349,-9.605153,-6.196934,-12.997462,-10.75099,-2.3866878,-2.1755574,4.1725073,9.888143,6.4774604,-4.8602805,4.1439404,madhuvanti
madhuvanti4_segment_1.wav,0.24289142,820.9939080299974,1171.0885985551884,0.065971114,-304.1698,173.53996,14.240152,-0.04324061,0.5183455,-7.616202,-20.841076,-12.245894,-13.595269,-8.814439,-5.778726,-10.166857,-5.9992547,-0.7963547,-2.6501038,-0.72954905,3.9903724,0.65521735,-9.50233,1.7833914,madhuvanti
madhuvanti5_segment_1.wav,0.21894296,888.9615477714257,1307.8497427299606,0.06473144,-327.7965,158.52495,17.395613,2.7912288,3.6461117,-4.20798,-19.335222,-12.652906,-16.645285,-11.918722,-7.3821335,-11.2584505,-5.3705463,0.4464612,-1.1332244,4.9174757,11.77784,7.845744,-3.4654627,5.117111,madhuvanti
madhuvanti6_segment_1.wav,0.22086583,805.6835703387945,1109.6650175441905,0.0981479,-284.26315,174.14162,8.765743,4.028143,6.1689444,-5.5567403,-17.330376,-11.464746,-14.47396,-11.485466,-7.2697735,-10.826444,-7.5239983,-2.3296552,-1.6521791,2.5104215,6.326492,1.5588526,-8.143707,1.2841741,madhuvanti
madhuvanti7_segment_1.wav,0.21848834,736.6050630275736,1003.8459455268844,0.103792965,-290.6427,188.36418,4.2694974,5.2715144,1.9475173,-10.824686,-24.414545,-11.573709,-20.355444,-17.298817,-10.12197,-9.392207,-7.240871,-0.489479,0.7630031,6.546634,6.6404467,0.06202455,-12.067285,-0.42034173,madhuvanti
madhuvanti8_segment_1.wav,0.21542633,795.6607582485523,1150.3377231648171,0.098854445,-291.77698,158.24292,19.350548,1.5371201,3.7227614,-5.979337,-15.278431,-11.967274,-13.118225,-8.157257,-4.3536067,-12.157734,-10.282676,-4.881854,-1.499006,4.5500174,9.201588,4.3909426,-4.46351,0.9536895,madhuvanti
madhuvanti9_segment_1.wav,0.22261973,1324.2000275015814,1495.5790531845912,0.037118983,-321.10974,146.87178,-11.667093,-1.5760233,6.131675,1.4034925,-11.141238,1.3632158,-3.962103,-7.564865,-5.590892,-1.2866454,-0.84110636,0.57970476,1.6719998,2.1300428,2.6474962,-2.0930738,-6.07198,9.460072,madhuvanti
RM 11_segment_1.wav,0.18209234,829.1799545180156,1185.9690368523002,0.09655515,-305.4961,157.07423,16.08846,4.02714,3.8200257,-7.3505845,-18.91532,-13.247896,-16.255878,-15.22441,-6.367655,-10.929916,-7.9644995,-2.443868,-1.6773533,5.953647,13.498515,11.631755,-0.24353346,0.19142558,RM
RM 12_segment_1.wav,0.20127471,829.7997125858387,1120.3631425045214,0.072601214,-308.68054,172.45654,3.832523,-0.6594019,4.2322874,-5.766471,-22.849815,-16.187412,-18.056433,-11.226965,-4.85294,-5.3731003,-1.9136537,-0.3795898,-4.736285,-1.2671328,3.694547,0.32365486,-11.7306185,-0.32580423,RM
RM 13_segment_1.wav,0.1875178,922.6230602496264,1204.7154728223773,0.0686623,-320.92862,168.43652,-1.6307101,0.26100016,1.327448,-6.937446,-21.80069,-8.943286,-12.913316,-7.5539546,-2.1197777,-0.8744414,2.0385814,2.5251164,-3.7038946,-0.65610904,1.5487037,-1.5968683,-9.478008,2.5444286,RM
RM 14_segment_1.wav,0.21501808,878.8911537136138,1149.6553961977463,0.070141084,-302.82596,168.74512,9.361501,-3.736334,1.7174158,-8.51026,-20.85541,-11.46136,-10.069388,-4.481596,-0.4577244,-5.67877,-4.406666,-4.0877438,-5.5733,-1.9685181,1.8717977,-1.9591205,-9.789233,-0.13999803,RM
RM 15_segment_1.wav,0.27512932,1203.38798223058,1534.716818152816,0.11704793,-187.53033,156.83379,-4.675766,25.796175,-2.5659122,0.525265,-7.7182856,-6.087378,-7.2903843,-5.81018,-7.995622,-6.3336344,-7.8258266,-5.822227,-3.9022849,7.063065,-0.412533,-3.147067,-12.378612,-2.5946074,RM
RM 16_segment_1.wav,0.21542633,795.6607582485523,1150.3377231648171,0.098854445,-291.77698,158.24292,19.350548,1.5371201,3.7227614,-5.979337,-15.278431,-11.967274,-13.118225,-8.157257,-4.3536067,-12.157734,-10.282676,-4.881854,-1.499006,4.5500174,9.201588,4.3909426,-4.46351,0.9536895,RM
rm1_segment_1.wav,0.3191985,1005.6932668340178,1448.497632017805,0.026732042,-372.76483,146.88062,17.137188,-28.422293,-21.150827,-17.120867,-21.106245,-21.04255,-21.79533,-25.65252,-24.196665,-17.581394,-13.555106,-14.648767,-14.799808,-9.498842,-3.9871757,-4.939052,-7.769398,-5.935835,rm
rm11_segment_1.wav,0.28636563,902.1014577122438,1298.0416732181925,0.036266185,-360.03958,157.90562,3.988599,-27.460846,-18.531448,-22.979008,-24.352026,-21.803461,-27.491879,-31.74287,-24.2694,-18.042835,-17.119621,-17.16317,-14.864829,-9.919436,-4.209836,-0.20844842,-1.3428661,-4.337094,rm
rm12_segment_1.wav,0.27584365,873.8111759962082,1257.56663445452,0.041493915,-351.30618,158.5048,4.7408237,-27.996874,-17.509733,-21.239775,-25.226685,-25.398142,-27.70249,-30.226547,-25.78588,-17.386497,-13.274278,-11.287568,-9.408806,-10.033306,-7.2025666,-4.017068,-7.57944,-10.209946,rm
rm13_segment_1.wav,0.2733423,883.910945236126,1209.0378128523937,0.052608926,-333.99136,162.145,-4.1783514,-26.51995,-17.93163,-25.218834,-25.916319,-22.113113,-27.267563,-32.515327,-25.624691,-18.597298,-16.278023,-14.426306,-12.045862,-9.59474,-4.6698537,-1.1979442,-4.3865848,-6.619102,rm
rm14_segment_1.wav,0.26900437,843.34059925003,997.4055146281848,0.07936601,-277.98886,179.46301,-28.518349,-24.751637,-15.100247,-28.378973,-28.097593,-23.073711,-27.500284,-33.561913,-26.917213,-19.671843,-16.391634,-13.945853,-11.802962,-11.930058,-7.5707607,-3.7199397,-9.930805,-10.94757,rm
rm15_segment_1.wav,0.2774011,864.7428237950222,1001.9993034324254,0.092884086,-257.43997,174.63852,-31.757555,-21.946703,-14.58446,-25.724743,-26.00942,-22.210625,-28.621244,-35.60441,-25.40844,-19.270716,-18.375103,-16.709862,-12.856471,-11.618214,-7.9420834,-1.3145915,-4.9381886,-7.687403,rm
rm16_segment_1.wav,0.29282382,910.724951313258,1126.6718489882594,0.08022886,-277.09668,166.57721,-23.973448,-17.883873,-16.649712,-26.524837,-28.570452,-24.479038,-26.129318,-32.928444,-26.738453,-18.642801,-14.577022,-11.8326025,-10.00691,-11.6968,-8.047846,-4.5913825,-9.341609,-10.424043,rm
rm2_segment_1.wav,0.3048095,937.697979049618,1456.2352743427523,0.024550484,-388.5264,153.55783,17.810442,-27.40151,-22.09112,-20.465677,-20.75988,-19.45778,-24.318035,-28.4706,-23.564718,-18.670542,-17.747732,-16.980246,-15.036247,-10.188053,-4.4968963,-2.9345114,-3.921277,-4.343294,rm
rm3_segment_1.wav,0.25785238,910.949820866844,1367.6380504898293,0.033894133,-380.67047,156.62144,9.414789,-25.940529,-20.301846,-23.693348,-24.020075,-21.758654,-25.787926,-30.311884,-25.964853,-18.792542,-13.607198,-10.669581,-9.195407,-6.9716616,-4.6154213,-4.491367,-6.271895,-6.7944655,rm
